id,title,date,summary,author,link,picture_link,identifier,category,posts,scraped_date
65576900,Ropné firmy láká energie z větru. Stavební náklady klesají a vlády větrníky štědře podporují,2017-01-05T00:00:00+01:00,"Ropné firmy objevily nový byznys - výstavbu větrníků na širém moři. 
Významnou zakázku naposledy získal Royal Dutch Shell, a to od nizozemské vlády. 
Soutěž o zakázky pro mořskou větrnou energetiku je velice tvrdá.",Václav Lavička,http://archiv.ihned.cz/c1-65576900-ropne-firmy-laka-energie-z-vetru?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/960/66758960/UnCQK8aegyV290LvDSxTOwEsNl53PRJW/shutterstock_363900785.jpg,https://byznys.ihned.cz/65576900,byznys,0,2017-01-11T04:08:31.365013+00:00
65576600,Stavaři v Česku začínají brát vážně digitální stavebnictví. Informační modely využije i Praha při stavbě metra,2017-01-05T00:00:00+01:00,"O digitálním stavebnictví se přestává jen mluvit, firmy jej začínají zavádět do praxe.
Technologii BIM nejčastěji využívají architekti a projektanti v začátečních fázích staveb.
Jeho rozvoji ale v Česku může bránit dlouhá doba stavebního řízení, elektronické zpracování projektu a online stavební povolení existuje zatím jen v Singapuru.",Petr Zenkner,http://archiv.ihned.cz/c1-65576600-stavari-v-cesku-zacinaji-brat-vazne-digitalni-stavebnictvi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/630/66743630/f93F71STu2UsMqW0gJQEclvbmzCP46tO/jarvis_586d3dcc498e711a2f074969.jpeg,https://byznys.ihned.cz/65576600,byznys,0,2017-01-11T04:08:31.365013+00:00
65576390,Stavitelství 4.0,2017-01-05T00:00:00+01:00,"Inovace 4.0 se podepisují i ve stavebnictví.
Do stavebnictví tak pronikne virtuální realita nebo 3D tisk.",red,http://archiv.ihned.cz/c1-65576390-stavitelstvi-4-0?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/70/66742070/cefrSO5T8UVLH4dzkGWEa6MFxhAnCwjQ/jarvis_586d2218498eab7007b09679.jpeg,https://byznys.ihned.cz/65576390,byznys,1,2017-01-11T04:08:31.365013+00:00
65576010,Škoda loni v Česku poprvé prodala přes 80 tisíc vozů. Za třetinou prodejů stojí Octavia,2017-01-04T14:47:00+01:00,"Společnost Škoda Auto prodala loni v Česku rekordní počet vozů, prodej jí vzrostl o více než 11 procent.
Nejúspěšnějším měsícem byl červen s rekordem 7965 prodaných aut.
Nejprodávanějším modelem na českém trhu byla loni Škoda Octavia, kterou si pořídilo více než 28 000 zákazníků.",ČTK,http://byznys.ihned.cz/c1-65576010-skoda-loni-v-cesku-poprve-prodala-pres-80-tisic-vozu-za-tretinou-prodeju-stoji-octavia?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/190/66743190/U8KnNH9Gj1ay7QkVLiIo0fRmzsSDqWA5/2.jpg,https://byznys.ihned.cz/65576010,byznys,0,2017-01-11T04:08:31.365013+00:00
65575990,Travel Service si objednal dalších pět letadel Boeing 737 MAX. Bude na nich fungovat wi-fi připojení,2017-01-04T14:32:00+01:00,"Společnost Travel Service si objednala dalších pět strojů Boeing 737 MAX, 25 již objednaných je.
Letadla budou vybavena nejmodernějšími technologiemi palubního wi-fi systému.
Flotilu Travel Servicu nyní tvoří celkem 37 letadel.",ČTK,http://byznys.ihned.cz/c1-65575990-spolecnost-travel-service-nakoupi-pet-letadel-boeing-737-max-cestujici-se-v-nich-budou-moci-pripojit-k-wi-fi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/740/66737740/96oTJ4dG3jkL7OifIKERzy8bMQ2gHrWF/jarvis_57e55f0a498e0b050598f7c6.jpg,https://byznys.ihned.cz/65575990,byznys,0,2017-01-11T04:08:31.365013+00:00
65575890,"Varšavská burza má nového šéfa. Oživit ji má Rafal Antczak, bývalý žák reformisty Leszka Balcerowicze",2017-01-04T14:03:00+01:00,"Kvůli politickému riziku a reformě důchodů má varšavská burza dlouhodobě potíže.
Oživit ji má ekonom s výborným renomé z poradenské firmy Deloitte.
Čeká se, že nový šéf bude více spolupracovat se státem, který se pod vládou konzervativců snaží prosadit svoji silnější roli v ekonomice.",Martin Ehl,http://byznys.ihned.cz/c1-65575890-varsavska-burza-ma-noveho-sefa-ozivit-ji-ma-rafal-antczak-byvaly-zak-reformisty-leszka-balcerowicze?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/940/61296940/VDxrJIkoh87e2G9yEFwzd6LuBS3NPsam/jarvis_55d20a20498eb947fc0417f8.jpeg,https://byznys.ihned.cz/65575890,byznys,0,2017-01-11T04:08:31.365013+00:00
65575840,mBank začíná s hotovostními vklady na účet. Během letoška je zavede na desítkách míst,2017-01-04T13:56:00+01:00,"Jednou z letošních priorit internetové banky mBank je vybudování sítě vkladomatů.
V průběhu dvou let by mohla vzniknout síť až 70 těchto vkladomatů, řekl mluvčí mBank Pavel Vlček.
Na letošek také mBank počítá s inovací svého mobilního bankovnictví. Aktuální verze funguje dva roky a připravovaná inovace má umožnit rychlejší provedení operací.",Olga Skalková,http://byznys.ihned.cz/c1-65575840-mbank-zacina-s-hotovostnimi-vklady-na-ucet-behem-letoska-je-zavede-na-desitkach-mist?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/810/64217810/wUxKl4OSGbEey673qo9N8VMsWTpBzuk0/jarvis_571a6d1a498efc0ebca2e2b8.jpeg,https://byznys.ihned.cz/65575840,byznys,8,2017-01-11T04:08:31.365013+00:00
65575920,"Nošovická automobilka Hyundai loni vyrobila nejvíce aut v historii závodu, téměř 360 tisíc",2017-01-04T13:37:00+01:00,"Loni nošovická automobilka Hyundai vyrobila 358 400 aut, o 4,7 procenta více než v roce 2015 a o 2,4 procenta více, než ukládal plán.
Auta putovala do 66 zemí, hlavně do Německa a Velké Británie. 
V Česku se k zákazníkům dostalo jen 4,5 procenta celkové produkce.",ČTK,http://byznys.ihned.cz/c1-65575920-nosovicka-automobilku-hyundai-loni-vyrobila-nejvice-aut-v-historii-zavodu-o-2-4-procenta-vice-nez-planovala?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/940/62016940/iRdUG26lPehQIMqNLtn9azjsvBEwWfku/jarvis_561d1359498e6703922b3d62.jpeg,https://byznys.ihned.cz/65575920,byznys,0,2017-01-11T04:08:31.365013+00:00
65575870,"Exšéfovi Volkswagenu, zapletenému do aféry Dieselgate, vypršela smlouva. Nyní má nárok na více než milion eur",2017-01-04T12:47:00+01:00,"Bývalý šéf Volkswagenu Martin Winterkorn získal nárok na vyplacení důchodového příspěvku kolem 1,2 milionu eur.
Winterkorn odstoupil v září 2015 v důsledku kauzy Dieselgate.
Německý list Bild am Sonntag loni na podzim uvedl, že Winterkorn o manipulaci s měřením emisí věděl ještě před jejím odhalením americkými úřady.",lav,http://byznys.ihned.cz/c1-65575870-exsefovi-volkswagenu-zapletenemu-do-afery-dieselgate-vyprsela-smlouva-nyni-ma-narok-na-vice-nez-1-milion-eur?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/440/61997440/HFSu2rLlg7Q9kpea8fJi35cMtEyzvdwR/VW_galerie-Martin_Winterkorn-Reuters.jpg,https://byznys.ihned.cz/65575870,byznys,3,2017-01-11T04:08:31.365013+00:00
65575880,Lidé kupují menší a úspornější auta. Nejprodávanějšími ojetinami byly v minulém roce benzinové hatchbacky,2017-01-04T12:28:00+01:00,"Z analýzy AAA Auto Index vyplývá, že nejprodávanější ojetinou byl v minulém roce hatchback ve stříbrné barvě o výkonu do 69 kw. 
Vyhledávanějším palivem byl stejně jako v předchozím roce benzin s podílem 53 procent.
Zákazníci dávají přednost vozům s manuální převodovkou a náhonem na dvě kola. 
Nejvíce se prodávala tuzemská Škoda.",ČTK,http://byznys.ihned.cz/c1-65575880-lide-kupuji-mensi-a-uspornejsi-auta-nejprodavanejsimi-ojetinami-byly-v-minulem-roce-benzinove-hatchbacky?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/160/31682160/aituCDF7HKL6QWefghpqrxyz1STw29Rn/4.jpg,https://byznys.ihned.cz/65575880,byznys,2,2017-01-11T04:08:31.365013+00:00
65575780,České sklady P3 přešly do rukou singapurského státního fondu. Miliardovou akvizici posvětily regulační úřady,2017-01-04T12:03:00+01:00,"Singapurský státní investiční fond GIC dokončil koupi společnosti P3, jednoho z&nbsp;předních celoevropských vlastníků, developerů a správců logistických center.
Hodnota obchodu, kterou společnosti oznámily v&nbsp;listopadu 2016, činí 2,4 miliardy eur, tedy v&nbsp;přepočtu téměř 65 miliard korun.
Dokončení obchodu čekalo na schválení evropskými regulačními úřady. Ty nyní daly společnostem zelenou, aby akvizici dokončily.",Adam Váchal,http://byznys.ihned.cz/c1-65575780-ceske-sklady-p3-presly-do-rukou-singapurskeho-statniho-fondu-miliardovou-akvizici-posvetily-regulacni-urady?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/480/61620480/W1OQhB9rvNbnMD0w7yIga6oKmGJfRVUF/P3.HorniPocernicePark.u_MG_0279.jpg,https://byznys.ihned.cz/65575780,byznys,0,2017-01-11T04:08:31.365013+00:00
65575760,"Růst cen v eurozóně zrychlil na 1,1 procenta. Inflace je nejvýš za tři roky",2017-01-04T11:43:00+01:00,"V prosinci se téměř zdvojnásobil růst spotřebitelských cen v eurozóně na 1,1 procenta.
Inflace se tak dostala na nejvyšší úroveň za tři roky. Ceny rostou zejména díky vyšší ceně energie.
Evropská centrální banka usiluje o to, aby se inflace pohybovala těsně pod dvěma procenty.",ČTK,http://byznys.ihned.cz/c1-65575760-rust-cen-v-eurozone-prudce-zrychlil-na-1-1-procenta-inflace-je-nejvys-za-tri-roky?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/440/64936440/eFI1TfS3nHJEuGhopR5vmKWQVC0z7l4i/shutterstock_336115082.jpg,https://byznys.ihned.cz/65575760,byznys,1,2017-01-11T04:08:31.365013+00:00
65575720,Podnikatelská aktivita v eurozóně rostla nejrychleji za pět a půl roku. Pomohlo především slabší euro,2017-01-04T11:21:00+01:00,"Slabší kurz podpořil podnikatelskou aktivitu v eurozóně, která rostla nejrychleji od května 2011.
Index aktivity stoupl na 54,4 bodu. Pokud se nachází nad padesátibodovou hranicí, signalizuje růst aktivity.
Poptávka rostla i navzdory tomu, že firmy v eurozóně podle průzkumu zvyšovaly ceny nejprudším tempem od července 2011.",ČTK,http://byznys.ihned.cz/c1-65575720-podnikatelska-aktivita-v-eurozone-rostla-nejrychleji-za-pet-a-pul-roku-pomohlo-predevsim-slabsi-euro?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/880/65097880/PyJvMl4r6O7FSqBxQ5LTtdWkNpGeI2cf/jarvis_578fc545498e83800c47a7db.jpg,https://byznys.ihned.cz/65575720,byznys,0,2017-01-11T04:08:31.365013+00:00
65575680,Část restaurací si v Praze stěžuje na problémy s EET. Vadí jim dlouhé odezvy a padající systém,2017-01-04T10:50:00+01:00,"Řada restaurací žádné problémy s EET nezaznamenala.
Některé restaurace v Praze si ale stěžují na dlouhé odezvy.
Podle Asociace hotelů a restaurací (AHR) hrozí, že z důvodů zavedení EET a dalších legislativních změn, jako je úplný zákaz kouření, zanikne 15 až 20 procent podniků v pohostinství.",ČTK,http://byznys.ihned.cz/c1-65575680-cast-restauraci-si-v-praze-stezuje-na-problemy-s-eet-vadi-jim-dlouhe-odezvy-a-padajici-system?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/620/66461620/PKO4FG8HQavib9JpqMN62yUgIsRhdcnA/IMG_9008.jpg,https://byznys.ihned.cz/65575680,byznys,7,2017-01-11T04:08:31.365013+00:00
65581560,"S lajkováním a gúglením si jazykovědci nevědí rady, říká šéfredaktorka časopisu Naše řeč",2017-01-10T00:00:00+01:00,"S přibýváním anglicismů v českém jazyce lingvisté, ale i běžní občané řeší, jak je přepisovat do češtiny.
Příklad může být slovo gúglit, které téměř nikdo nepoužívá ve správné formě s ""ú"", naproti tomu lajkovat je běžnější než likovat.
V komunikaci přibývá chyb, protože lidé zprávy píší v rychlosti a hodně se spoléhají na automatické opravy.",Markéta Hronová,http://archiv.ihned.cz/c1-65581560-s-lajkovanim-a-guglenim-si-jazykovedci-nevedi-rady?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/660/66786660/uIkGJKEywS2xsrCqef6TzjDvbUWaFmV5/jarvis_5873e543498eab703301d6c0.jpg,https://domaci.ihned.cz/65581560,domaci,4,2017-01-11T04:09:49.994417+00:00
65581410,Exministr kultury Balvín dostal za korupci podmínku,2017-01-10T00:00:00+01:00,"Bývalý ministr kultury a&nbsp;někdejší ředitel České televize byl odsouzen za&nbsp;korupci.
Soudkyně Hana Chaloupková se rozhodla v&nbsp;rozporu se svým názorem.
Rozhodnutí jí nařídil Městský soud v&nbsp;Praze.",Marek Pokorný,http://archiv.ihned.cz/c1-65581410-exministr-kultury-balvin-dostal-za-korupci-podminku?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/260/66784260/LfPSVn6tkBFWDhxOR3GC28NaizuborHp/jarvis_5873d0c2498eab70327d2cdb.jpeg,https://domaci.ihned.cz/65581410,domaci,0,2017-01-11T04:09:49.994417+00:00
65581390,"Lesníci pátrají, kam zmizely miliony kubíků dřeva. Mohou chybět kvůli krádežím i různým způsobům měření",2017-01-10T00:00:00+01:00,"Projekt Národní inventarizace lesů odhalil, že těžba v českých lesích byla v posledních deseti letech daleko větší, než uvádějí majitelé lesů. Rozdíl činí až čtyři miliony kubíků dřeva ročně.
Podle některých je to důsledkem krádeží, šedé ekonomiky, podle druhých důsledkem různé metodiky inventarizace.",Martin Biben,http://archiv.ihned.cz/c1-65581390-lesnici-po-inventarizaci-lesu-patraji-kam-zmizely-miliony-kubiku-dreva?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/160/66784160/ObkaKPumTdqnLpJy3jvh7wzAH2rxtseI/jarvis_5873d092498e711a2f27599d.jpeg,https://domaci.ihned.cz/65581390,domaci,3,2017-01-11T04:09:49.994417+00:00
65581580,"Co s přebytkem rozpočtu: Babiš plánuje snížit dluh, Sobotka myslí na důchody a lidovci chtějí čistírny",2017-01-09T21:00:00+01:00,"Vládní koalice se nemůže dohodnout, co udělat s&nbsp;historickým přebytkem státního rozpočtu.
Babiš chce snižovat státní dluh, Sobotka smazat plánované manko pro letošek. Lidovci chtějí peníze investovat do&nbsp;venkova.
Na&nbsp;hledání kompromisu má kabinet čas do&nbsp;konce dubna, kdy o&nbsp;využití téměř 62 miliard korun definitivně rozhodnou poslanci.",Veronika Neprašová,http://archiv.ihned.cz/c1-65581580-co-s-prebytkem-rozpoctu-babis-planuje-snizit-dluh-sobotka-mysli-na-duchody-a-lidovci-chteji-cistirny?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/880/66103880/t3hcSuzrUT1ofHD0nMgixR5BKGAW6els/jarvis_58176a18498e26a520ce00d4.jpeg,https://domaci.ihned.cz/65581580,domaci,2,2017-01-11T04:09:49.994417+00:00
65580920,ČSSD plánuje převést přebytek rozpočtu na účet pro výplatu důchodů. Koaliční rada se na tom neshodla,2017-01-09T17:00:00+01:00,"Zástupci ČSSD chtějí přebytek loňského rozpočtu použít na výplatu a valorizaci budoucích důchodů.
Alternativním návrhem sociálních demokratů je využití 62 miliard korun na snížení letošního plánovaného schodku.
Hnutí ANO by peníze použilo na snížení státního dluhu a investice.",ČTK,http://domaci.ihned.cz/c1-65580920-cssd-planuje-prevest-prebytek-rozpoctu-na-ucet-pro-vyplatu-duchodu-navrhne-to-na-koalicni-rade?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/220/66649220/QiOEUBAxfcnKFR27TC3vGhjLsIH8WpkN/CR_SOBOTKA_VLADA_HOSPODARSTVI_596.jpg,https://domaci.ihned.cz/65580920,domaci,16,2017-01-11T04:09:49.994417+00:00
65580900,"Ministerstvo zdravotnictví zakázalo vývoz léku proti chřipce. Bojí se, že by v době epidemie chyběl českým pacientům",2017-01-09T16:15:00+01:00,"Ministerstvo zdravotnictví zakázalo export léku na chřipku Tamiflu.
Může za to epidemie chřipky, která Česko v poslední době sužuje.
Za porušení zákazu hrozí pokuty v řádu desítek milionů korun.",Markéta Šrajbrová,http://domaci.ihned.cz/c1-65580900-ministerstvo-zakazalo-vyvoz-leku-proti-chripce-boji-se-ze-by-v-dobe-epidemie-chybel-ceskym-pacientum?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/480/62564480/c6yA5JFGok8nNibplmfv9Puz4LHVQqCM/VOL_3531.jpg,https://domaci.ihned.cz/65580900,domaci,0,2017-01-11T04:09:49.994417+00:00
65580800,"Hrad odtajnil příjmy nejvyšších úředníků. Nejvíce bral loni kancléř Mynář, Ovčáček si přišel skoro na milion",2017-01-09T14:10:00+01:00,"Pražský hrad poprvé zveřejnil soupis příjmů celkem osmi ředitelů odborů prezidentské kanceláře.
Nejlépe placeným hradním úředníkem je kancléř Vratislav Mynář, za uplynulý rok dostal téměř dva miliony korun.
Novinář serveru Seznam Zprávy žádal Hrad o údaje dva roky.",mrk,http://domaci.ihned.cz/c1-65580800-hrad-odtajnil-prijmy-nejvyssich-uredniku-nejvice-bral-loni-kancler-mynar-ovcacek-si-prisel-skoro-na-milion?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/990/61789990/wlKmVTSWQbPEjhAO16t0LUNG9Fn3Mufa/P201509240759401.jpg,https://domaci.ihned.cz/65580800,domaci,20,2017-01-11T04:09:49.994417+00:00
65580790,ČSSZ: Je možné si doplatit odvody za dobu ve druhém pilíři. Důchody se poté krátit nebudou,2017-01-09T13:20:00+01:00,"Lidé mohou doplatit odvody za dobu ve druhém pilíři. O doplacení mohou požádat Českou správu sociálního zabezpečení do pololetí.
V budoucnu se jim nebude krátit důchod od státu.
Čeští senioři a seniorky jsou podle statistik na státním důchodu závislí. Mají z něho téměř všechny své příjmy ve stáří.",ČTK,http://domaci.ihned.cz/c1-65580790-cssz-je-mozne-si-doplatit-odvody-za-dobu-ve-druhem-piliri-duchody-se-pote-kratit-nebudou?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/290/30873290/aosv34BEHLMOjk6PQWeghqxyz0ST29An/duchodci.jpg,https://domaci.ihned.cz/65580790,domaci,4,2017-01-11T04:09:49.994417+00:00
65580720,Exministr kultury Balvín dostal za korupci desetiměsíční podmínku a pokutu čtvrt milionu korun,2017-01-09T11:24:00+01:00,"Bývalý ministr kultury a také dřívější ředitel České televize Jiří Balvín dostal podmíněný trest a k tomu čtvrtmilionovou pokutu za korupci.
Se stejným trestem odešli i bývalý zájemce o budovu, podnikatel Jan Hnilica a další aktér kauzy, tehdejší náměstek ředitele rozhlasu Michal Koliandr.
Soudkyně se však domnívá, že se trojice ničeho nedopustila.",Marek Pokorný,http://domaci.ihned.cz/c1-65580720-exministr-kultury-balvin-dostal-za-korupci-desetimesicni-podminku-a-pokutu-ctvrt-milionu-korun?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/510/49538510/MwhVmzsH0BOGrb4iIoEQJUxg5AkPKN9u/balvin.jpg,https://domaci.ihned.cz/65580720,domaci,1,2017-01-11T04:09:49.994417+00:00
65580300,"Nemám sice ambici ozbrojit každého, ale chceme dát lidem právo se bránit, říká ministr vnitra Chovanec",2017-01-09T00:00:00+01:00,"Ministr vnitra a&nbsp;místopředseda ČSSD Milan Chovanec označuje za&nbsp;nesmysl snahu EU brát lidem zbraně. 
V&nbsp;rozhovoru pro HN vysvětluje, proč a&nbsp;jak chce lidem v&nbsp;Česku zbraně ponechat.
Odmítá, že by se choval populisticky, a&nbsp;věří, že v&nbsp;tandemu s&nbsp;Bohuslavem Sobotkou uspějí ve&nbsp;stranických i&nbsp;parlamentních volbách.",Lukáš Prchal,http://archiv.ihned.cz/c1-65580300-ozbrojene-cesko?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/250/66776250/oCG0Qf2tLuN31jgka9hJvpFBRTedzlcH/jarvis_587271da498e711a2f205c68.jpeg,https://domaci.ihned.cz/65580300,domaci,64,2017-01-11T04:09:49.994417+00:00
65580030,Vědma s advokátkou připravily seniora pomocí zfalšovaných smluv o majetek za miliony,2017-01-09T00:00:00+01:00,"Městský soud v Praze se bude muset znovu zabývat případem dvou žen, které měly připravit o desítky milionů umírajícího seniora. 
Soudce Tomáš Kubovec musí doplnit dokazování a posoudit, zda se na okradení muže nepodílela i další žena Blanka Buchová. 
Ta z jeho účtů vybrala nejméně 15 milionů korun. Tvrdila ale, že jí peníze dal ""pro její vlastní potřebu"".",Marek Pokorný,http://archiv.ihned.cz/c1-65580030-vedma-s-advokatkou-pripravily-seniora-o-miliony?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/860/66774860/hHI4JzbTWePmfn78sSgiocCt5kKxD2Fw/jarvis_58724865498eab70289e8fb1.jpeg,https://domaci.ihned.cz/65580030,domaci,0,2017-01-11T04:09:49.994417+00:00
65580010,Ministr dopravy Ťok chce prosadit přenosné jízdenky na železnicích. České dráhy jsou proti,2017-01-09T00:00:00+01:00,"Lidí, kteří nastupují do vlaků soukromých dopravců s&nbsp;lístkem od Českých drah a naopak, například na trati z Prahy do Brna, je stále dost. 
Podle expertů by kvůli zjednodušení cestování vlaky a zvýšení jejich atraktivity měl vzniknout systém, který by umožnil vzájemné uznávání lístků. 
Dohodě mezi dopravci ale brání České dráhy. Ministr Ťok nyní oznámil, že stát se bude snažit podobný systém prosadit i proti jejich odporu.",Jakub Zelenka,http://archiv.ihned.cz/c1-65580010-tok-chce-prosadit-prenosne-jizdenky-na-zeleznicich-ceske-drahy-jsou-proti?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/760/66774760/FTHc1fmWRaop2N04L5gu6hUjPJI3D8Sq/jarvis_58724831498e711a2f1f4782.jpeg,https://domaci.ihned.cz/65580010,domaci,16,2017-01-11T04:09:49.994417+00:00
65579220,"Text Charty 77 si zapamatovala a bezpečně vyvezla za hranice, kde ji vydaly západní deníky",2017-01-09T00:00:00+01:00,"Hnutí Charty 77 by nemělo takový úspěch, kdyby se zakládající text nepodařilo propašovat za hranice a 6. a 7. ledna 1977 jej publikovat ve všech hlavních západních denících. 
Zásluhu na tom mají tři lidé - spisovatel Pavel Kohout, německý diplomat Hans-Peter Riese a Ilona Drummová, která text Charty 77 vynesla za hranice ve své paměti. 
Západní svět se tak dozvěděl, že se komunistické Československo začíná probouzet a usilovat o znovunabytí lidských a občanských práv.",Ondřej Nezbeda,http://archiv.ihned.cz/c1-65579220-chartu-77-si-zapamatovala-a-bezpecne-vyvezla-za-hranice?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/360/66766360/AkGsKzJiwcRbUfdtqBSP8IgOm9h32MEC/jarvis_586feab1498eab701975a35b.jpeg,https://domaci.ihned.cz/65579220,domaci,0,2017-01-11T04:09:49.994417+00:00
65579110,"Sport hledá ""ztracené"" peníze, o které přišel po pádu Sazky. Více by měly dávat obce i firmy",2017-01-09T00:00:00+01:00,"Spoluúčast domácností ve financování sportu je v Česku výrazně vyšší než v Německu.
Sportovní hnutí apeluje na větší podporu sportu od obcí.
Nové parametry financování sportu má už letos poskytnout novela zákona o jeho podpoře.",Michal Šenk,http://archiv.ihned.cz/c1-65579110-sport-hleda-ztracene-penize-vic-by-mely-davat-obce-i-firmy?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,http://img.ihned.cz/attachment.php/930/66777930/mF1TN7xOqv5WPK6UzkBypea9sJEhS3l8/006-04f-Jansta-SvozA-lek1.jpg,https://domaci.ihned.cz/65579110,domaci,1,2017-01-11T04:09:49.994417+00:00
